title,text,origin,url,label,publisher_name,publisher_site,date
"Na RedeTV!, Bolsonaro usa dados errados em busca do voto das mulheres",O etanol está abaixo de R$ 4,Jair Bolsonaro,https://lupa.uol.com.br/jornalismo/2022/09/01/bolsonaro-rede-tv-eleicoes-2022,0,Lupa - UOL,lupa.uol.com.br,
"Na RedeTV!, Bolsonaro usa dados errados em busca do voto das mulheres","Hoje, você leva em média um dia para abrir uma empresa",Jair Bolsonaro,https://lupa.uol.com.br/jornalismo/2022/09/01/bolsonaro-rede-tv-eleicoes-2022,0,Lupa - UOL,lupa.uol.com.br,
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band",“Delatores devolveram R$ 6 bilhões [da Petrobras]”,"Jair Bolsonaro (PL), presidente e candidato à reeleição, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-28T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band",“Nos últimos 12 meses o Brasil pagou R$ 500 bilhões de juros”,"Ciro Gomes (PDT), candidato à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-29T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band",“É importante deixar claro que nós fizemos o Portal da Transparência (...)”,"Luiz Inácio Lula da Silva (PT), candidato à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-28T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band","“Quando cheguei na presidência, tinham 3,5 milhões de estudantes nas universidades”",Luiz Inácio Lula da Silva (PT),https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-28T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band",“É importante lembrar que os R$ 600 [do Auxílio Brasil] não está na LDO mandada para o Congresso [para 2023]”,"Luiz Inácio Lula da Silva (PT), candidato à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-29T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band","""Hoje, o Brasil tem 66,6 milhões (...) pessoas (...) no SPC""","Ciro Gomes (PDT), candidato à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-28T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band",“Fui eleita em 2018 sem nenhum centavo de recurso público. Minha campanha para Senado custou R$ 80 mil”,"Soraya Thronicke (União Brasil), candidata à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-29T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band",“[Bolsonaro] Votou contra direito de empregadas domésticas”,"Simone Tebet (MDB), candidata à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-28T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band","“O presidente [Alberto Fernández, da Argentina] visitou Lula na cadeia em Curitiba”","Jair Bolsonaro (PL), presidente e candidato à reeleição, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-29T00:00:00Z
"De Auxílio Brasil a desmatamento, de Petrobras a impostos: saiba quais dados eram falsos no debate da Band","“33,1 milhões de brasileiros estão passando fome”","Ciro Gomes (PDT), candidato à presidência da República, no debate realizado por Band, Folha de S.Paulo, TV Cultura e UOL no dia 28 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/28/checagem-debate-band-presidenciaveis-2022,0,Lupa - UOL,lupa.uol.com.br,2022-08-28T00:00:00Z
"No Pânico, Bolsonaro volta a mentir para atacar urnas","... Mas aí o Fachin sacou a questão do CEP, que deveria ser julgado lá em Brasília e não em Curitiba. E daí foram anuladas essas condenações e voltou para primeira instância, em Brasília","Jair Bolsonaro (PL), presidente e candidato à reeleição, em entrevista ao programa Pânico, da Jovem Pan, em 26 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/26/jovem-pan-bolsonaro-urnas,0,Lupa - UOL,lupa.uol.com.br,2022-08-26T00:00:00Z
JN: Tebet erra ao afirmar que mulher candidata à presidência é ‘inédito na história’,“Meio milhão de anjos da guarda no Brasil. São os assistentes sociais e agentes comunitários de saúde”,Simone Tebet (MDB),https://lupa.uol.com.br/jornalismo/2022/08/26/jn-tebet-educacao-candidaturas-femininas,0,Lupa - UOL,lupa.uol.com.br,2022-08-27T00:00:00Z
JN: Tebet erra ao afirmar que mulher candidata à presidência é ‘inédito na história’,“Mulheres ganham 20% menos que homens”,Simone Tebet (MDB),https://lupa.uol.com.br/jornalismo/2022/08/26/jn-tebet-educacao-candidaturas-femininas,0,Lupa - UOL,lupa.uol.com.br,2022-08-27T00:00:00Z
JN: Tebet erra ao afirmar que mulher candidata à presidência é ‘inédito na história’,"“[O MDB] É o partido que tem o maior número de prefeitos, de vice-prefeitos, de vereadores e de vereadoras”",Simone Tebet (MDB),https://lupa.uol.com.br/jornalismo/2022/08/26/jn-tebet-educacao-candidaturas-femininas,0,Lupa - UOL,lupa.uol.com.br,2022-08-27T00:00:00Z
"Na Jovem Pan, Tebet fala de escândalos de Lula, pandemia e agricultura: veja o que é falso",“[Estamos falando] de mais de 680 mil brasileiros que morreram com a Covid-19”.,"Simone Tebet (MDB), candidata à presidência da República, em entrevista no Jornal da Manhã, da Jovem Pan, no dia 26 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/26/jovem-pan-tebet-pandemia-agricultura,0,Lupa - UOL,lupa.uol.com.br,2022-08-26T00:00:00Z
JN: Tebet erra ao afirmar que mulher candidata à presidência é ‘inédito na história’,“Eu prefeita reeleita com 76% dos votos”,Simone Tebet (MDB),https://lupa.uol.com.br/jornalismo/2022/08/26/jn-tebet-educacao-candidaturas-femininas,0,Lupa - UOL,lupa.uol.com.br,2022-08-27T00:00:00Z
JN: Tebet erra ao afirmar que mulher candidata à presidência é ‘inédito na história’,“Só [o estado de] São Paulo é 24% da população brasileira”,Simone Tebet (MDB),https://lupa.uol.com.br/jornalismo/2022/08/26/jn-tebet-educacao-candidaturas-femininas,0,Lupa - UOL,lupa.uol.com.br,2022-08-27T00:00:00Z
"Na Jovem Pan, Ciro Gomes exagera sobre educação no Ceará e trabalho informal",“6 milhões de empresas no Serasa”,"Ciro Gomes (PDT), ex-ministro e candidato à presidência da República, em entrevista ao Jornal da Manhã da Jovem Pan no dia 25 de agosto de 2022.",https://lupa.uol.com.br/jornalismo/2022/08/25/jovem-pan-ciro-gomes,0,Lupa - UOL,lupa.uol.com.br,2022-08-25T00:00:00Z
"Na Jovem Pan, Ciro Gomes exagera sobre educação no Ceará e trabalho informal",“Quatro dos dez bancos mais lucrativos do planeta Terra são brasileiros”,"Ciro Gomes (PDT), ex-ministro e candidato à presidência da República, em entrevista ao Jornal da Manhã da Jovem Pan no dia 25 de agosto de 2022.",https://lupa.uol.com.br/jornalismo/2022/08/25/jovem-pan-ciro-gomes,0,Lupa - UOL,lupa.uol.com.br,
JN: Lula diz ser seu órgão e lei criados por FHC para combater corrupção,Foi no meu governo que a gente criou o Portal da Transparência,Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/08/25/jn-lula-orgao,0,Lupa - UOL,lupa.uol.com.br,2022-08-25T00:00:00Z
JN: Lula diz ser seu órgão e lei criados por FHC para combater corrupção,"22% [das famílias] endividadas porque não podem pagar a conta da água, a conta de luz, a conta do gás",Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/08/25/jn-lula-orgao,0,Lupa - UOL,lupa.uol.com.br,2022-08-25T00:00:00Z
"Na CBN, Vera Lúcia erra sobre número de mães solo no Brasil",“Nós temos hoje no Brasil 33 milhões de pessoas que passam fome”.,"Vera Lúcia (PSTU), candidata à presidência da República, em sabatina realizada por O Globo, CBN e Valor no dia 24 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/24/cbn-vera-lucia,0,Lupa - UOL,lupa.uol.com.br,2022-08-24T00:00:00Z
"Na CBN, Vera Lúcia erra sobre número de mães solo no Brasil",“Nós [Simone Tebet e Vera Lúcia] estamos tecnicamente empatadas”,"Vera Lúcia (PSTU), candidata à presidência da República, em sabatina realizada por O Globo, CBN e Valor no dia 24 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/24/cbn-vera-lucia,0,Lupa - UOL,lupa.uol.com.br,
"No JN, Ciro cita dados falsos sobre policiais, indecisos e economia",“O Brasil tem 3% da população do mundo e no Brasil morreram 11 de cada 100 pessoas que morreram no mundo na pandemia.”,Ciro Gomes (PDT),https://lupa.uol.com.br/jornalismo/2022/08/23/ciro-jornal-nacional,0,Lupa - UOL,lupa.uol.com.br,2022-08-24T00:00:00Z
"No JN, Ciro cita dados falsos sobre policiais, indecisos e economia",“O Brasil tinha 34% da sua riqueza tirada da indústria (...)”,Ciro Gomes (PDT),https://lupa.uol.com.br/jornalismo/2022/08/23/ciro-jornal-nacional,0,Lupa - UOL,lupa.uol.com.br,2022-08-24T00:00:00Z
"No Jornal Nacional, Bolsonaro usa informação falsa para acusar Bonner de 'fake news'",“Nós pretendemos diminuir impostos de 4 mil produtos em 35% de IPI. (...) É que a proposta parou no Supremo Tribunal Federal”,Jair Bolsonaro no Jornal Nacional,https://lupa.uol.com.br/jornalismo/2022/08/22/bolsonaro-jornal-nacional,0,Lupa - UOL,lupa.uol.com.br,2022-08-23T00:00:00Z
"Candidatos de SP erram sobre roubos de celular, ataques à democracia e obras paradas","Tem algumas coisas no IPVA de São Paulo que são diferentes em outros estados. Por exemplo, o tempo para isenção de IPVA. São Paulo é um estado que leva 20 anos para isentar os veículos do IPVA, enquanto outros estados estão fazendo isso com 15 [anos]",Tarcísio de Freitas (Republicanos),https://lupa.uol.com.br/jornalismo/2022/08/18/candidatos-de-sp-roubos-celular-democracia-obras-paradas,0,Lupa - UOL,lupa.uol.com.br,
"Candidatos de SP erram sobre roubos de celular, ataques à democracia e obras paradas",Tivemos aumentos de movimentação portuária em 2021. Movimentamos ano passado 1 bilhão 250 milhões de toneladas,Tarcísio de Freitas (Republicanos),https://lupa.uol.com.br/jornalismo/2022/08/18/candidatos-de-sp-roubos-celular-democracia-obras-paradas,0,Lupa - UOL,lupa.uol.com.br,
"Candidatos de SP erram sobre roubos de celular, ataques à democracia e obras paradas","“Tivemos aumentos de movimentação portuária em 2020, que foi o ano da pandemia”",Tarcísio de Freitas (Republicanos),https://lupa.uol.com.br/jornalismo/2022/08/18/candidatos-de-sp-roubos-celular-democracia-obras-paradas,0,Lupa - UOL,lupa.uol.com.br,
"Candidatos de SP erram sobre roubos de celular, ataques à democracia e obras paradas",A Prefeitura [de São Paulo] tem 30 bilhões [de reais] em caixa,Fernando Haddad (PT),https://lupa.uol.com.br/jornalismo/2022/08/18/candidatos-de-sp-roubos-celular-democracia-obras-paradas,0,Lupa - UOL,lupa.uol.com.br,
"Candidatos de SP erram sobre roubos de celular, ataques à democracia e obras paradas","Na cidade de São Paulo, nós temos mais alunos do fundamental 1 do que a própria prefeitura",Rodrigo Garcia (PSDB),https://lupa.uol.com.br/jornalismo/2022/08/18/candidatos-de-sp-roubos-celular-democracia-obras-paradas,0,Lupa - UOL,lupa.uol.com.br,
"No Roda Viva, Ciro erra sobre internet, pesquisa e votação do impeachment",A renda média tá no menor valor da série histórica,Ciro Gomes (PDT),https://lupa.uol.com.br/jornalismo/2022/08/16/roda-viva-ciro-internet-pesquisa-impeachment,0,Lupa - UOL,lupa.uol.com.br,
"No Roda Viva, Ciro erra sobre internet, pesquisa e votação do impeachment",Sabe qual é meu último mandato? Deputado federal mais votado proporcionalmente do Brasil,Ciro Gomes (PDT),https://lupa.uol.com.br/jornalismo/2022/08/16/roda-viva-ciro-internet-pesquisa-impeachment,0,Lupa - UOL,lupa.uol.com.br,
"No Roda Viva, Ciro erra sobre internet, pesquisa e votação do impeachment",O Brasil importa 80% do fertilizante,Ciro Gomes (PDT),https://lupa.uol.com.br/jornalismo/2022/08/16/roda-viva-ciro-internet-pesquisa-impeachment,0,Lupa - UOL,lupa.uol.com.br,
"No Roda Viva, Ciro erra sobre internet, pesquisa e votação do impeachment","A inadimplência atingiu 66,6 milhões de brasileiros",Ciro Gomes (PDT),https://lupa.uol.com.br/jornalismo/2022/08/16/roda-viva-ciro-internet-pesquisa-impeachment,0,Lupa - UOL,lupa.uol.com.br,
"Na USP, Lula erra sobre direito das mulheres a voto e reajustes salariais",A indústria brasileira já representou 30% do PIB nacional,Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/08/15/lula-usp-checagem,0,Lupa - UOL,lupa.uol.com.br,2022-08-15T00:00:00Z
"Em podcast, Bolsonaro insiste em informações falsas sobre ditadura e Covid-19",“A nossa região amazônica equivale uma Europa Ocidental. É enorme”,Jair Bolsonaro no podcast Cara a Tapa,https://lupa.uol.com.br/jornalismo/2022/08/13/bolsonaro-podcast-cara-a-tapa,0,Lupa - UOL,lupa.uol.com.br,
"Em podcast, Bolsonaro insiste em informações falsas sobre ditadura e Covid-19","""Venezuela que é o país mais rico do mundo em reserva de petróleo""",Jair Bolsonaro no podcast Cara a Tapa,https://lupa.uol.com.br/jornalismo/2022/08/13/bolsonaro-podcast-cara-a-tapa,0,Lupa - UOL,lupa.uol.com.br,
"No Roda Viva, Simone Tebet erra sobre pesquisas eleitorais e se contradiz sobre urna eletrônica",Tem pesquisa que coloca que 70% das pessoas do eleitorado não sabe que eu sou candidata,Simone Tebet,https://lupa.uol.com.br/jornalismo/2022/08/10/tebet-roda-viva,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"Na Fiesp, Lula erra sobre voto feminino e porcentual de pretos e pardos na USP",A fome voltou a crescer mais do que a gente tinha em 2003,Luiz Inácio Lula da Silva (PT),https://lupa.uol.com.br/jornalismo/2022/08/09/fiesp-lula-voto-feminino-pretos-pardos-usp,0,Lupa - UOL,lupa.uol.com.br,2022-08-09T00:00:00Z
"Na Fiesp, Lula erra sobre voto feminino e porcentual de pretos e pardos na USP","Quando nós consolidamos o Mercosul, o nosso fluxo com a Argentina passou para US$ 39 bilhões",Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/08/09/fiesp-lula-voto-feminino-pretos-pardos-usp,0,Lupa - UOL,lupa.uol.com.br,2022-08-09T00:00:00Z
"Na Fiesp, Lula erra sobre voto feminino e porcentual de pretos e pardos na USP",A gente tinha superado o nosso sonho de exportar mais que 100 bilhões,Luiz Inácio Lula da Silva (PT),https://lupa.uol.com.br/jornalismo/2022/08/09/fiesp-lula-voto-feminino-pretos-pardos-usp,0,Lupa - UOL,lupa.uol.com.br,2022-08-09T00:00:00Z
"Na Fiesp, Lula erra sobre voto feminino e porcentual de pretos e pardos na USP","Nós contratamos 4,3 milhões de casas [no Minha Casa Minha Vida]",Luiz Inácio Lula da Silva (PT),https://lupa.uol.com.br/jornalismo/2022/08/09/fiesp-lula-voto-feminino-pretos-pardos-usp,0,Lupa - UOL,lupa.uol.com.br,2022-08-09T00:00:00Z
"Na Fiesp, Lula erra sobre voto feminino e porcentual de pretos e pardos na USP",Foram 20 milhões de empregos com carteira assinada criados,Luiz Inácio Lula da Silva (PT),https://lupa.uol.com.br/jornalismo/2022/08/09/fiesp-lula-voto-feminino-pretos-pardos-usp,0,Lupa - UOL,lupa.uol.com.br,2022-08-09T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação","Foi aqui criada a primeira Delegacia de Defesa da Mulher da história do Brasil, na década de 80",Rodrigo Garcia (PSDB),https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação",Nós demos aumentos [salariais] para a polícia neste nosso mandato de 25%,Rodrigo Garcia,https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
Os erros e acertos dos candidatos ao governo do Rio no debate da Band,“[Salário mínimo regional] congelado pelo Witzel e pelo Cláudio desde 2019”,"Marcelo Freixo (PSB), candidato ao governo do Rio de Janeiro, durante debate realizado pela Band no dia 7 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/08/candidatos-rio-debate-band,0,Lupa - UOL,lupa.uol.com.br,
Os erros e acertos dos candidatos ao governo do Rio no debate da Band,"“O Rio de Janeiro é um estado metropolizado, ou seja, 20% do território concentra 80% da população. 12 [milhões] dos 17 milhões de habitantes do estado do Rio vivem em 8 mil quilômetros quadrados dos 40 mil quilômetros quadrados do estado do Rio”","Rodrigo Neves (PDT), candidato ao governo do Rio de Janeiro, durante debate realizado pela Band no dia 7 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/08/candidatos-rio-debate-band,0,Lupa - UOL,lupa.uol.com.br,
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação",Eu fiz aqui a polícia penal em São Paulo,Rodrigo Garcia (PSDB),https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação",(...) São Paulo tenha 90% dos seus alunos que terminam o ensino médio (...) sem proficiência em matemática,Tarcísio de Freitas (PL),https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação","Na última Data Favela, (...) 76% da população das favelas no Brasil querem abrir um negócio",Vinícius Point,https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação","Você fez parte da gestão Pitta. O Poupatempo foi criado justamente quando você servia ao Pitta, e não ao Covas",Fernando Haddad,https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação","Doria, [deu reajuste do piso estadual] 10% abaixo da inflação",Fernando Haddad (PT),https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
Os erros e acertos dos candidatos ao governo do Rio no debate da Band,“O Rio teve a maior letalidade da pandemia no Brasil. (...) quase 80 mil pessoas morreram”,"Rodrigo Neves (PDT), candidato ao governo do Rio de Janeiro, durante debate realizado pela Band no dia 7 de agosto de 2022",https://lupa.uol.com.br/jornalismo/2022/08/08/candidatos-rio-debate-band,0,Lupa - UOL,lupa.uol.com.br,
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação",Existem aqui em São Paulo 134 delegacias da mulher no Estado. (...) menos de 10% dessas delegacias funcionam 24 horas,Tarcísio de Freitas (PL),https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"No debate da Band, candidatos de SP erram sobre segurança, economia e educação","O investimento caiu 50% em relação há oito anos atrás, em valores corrigidos",Fernando Haddad (PT),https://lupa.uol.com.br/jornalismo/2022/08/08/band-debate-sp,0,Lupa - UOL,lupa.uol.com.br,2022-08-08T00:00:00Z
"Erros e acertos de Castro, Freixo e Neves sobre empregos, economia e educação","""Trabalhei [na CPI das Mílícias] junto com diversos parlamentares de diversos pensamentos diferentes, inclusive de direita e de esquerda""",Marcelo Freixo,https://lupa.uol.com.br/jornalismo/2022/08/01/castro-freixo-neves-governo-rio,0,Lupa - UOL,lupa.uol.com.br,
"Erros e acertos de Castro, Freixo e Neves sobre empregos, economia e educação",“Nós levamos água e esgoto tratado para 100% do território [de Niterói]”,Rodrigo Neves,https://lupa.uol.com.br/jornalismo/2022/08/01/castro-freixo-neves-governo-rio,0,Lupa - UOL,lupa.uol.com.br,
"Erros e acertos de Castro, Freixo e Neves sobre empregos, economia e educação","""O Rio é o lugar onde mais morreu gente por Covid""",Marcelo Freixo,https://lupa.uol.com.br/jornalismo/2022/08/01/castro-freixo-neves-governo-rio,0,Lupa - UOL,lupa.uol.com.br,
"Em entrevista ao UOL, Lula faz afirmação falsa sobre ex-presidente do TRF-4",[Quando eu assumi] O desemprego estava 12%,Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/07/27/entrevista-uol-lula-ex-presidente-trf-4,0,Lupa - UOL,lupa.uol.com.br,2022-07-27T00:00:00Z
"Em entrevista ao UOL, Lula faz afirmação falsa sobre ex-presidente do TRF-4","Eu garanti [para o Exército] um curso para fazer o Soldado-Cidadão, para ele [o soldado] fazer um curso no Senai (...)",Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/07/27/entrevista-uol-lula-ex-presidente-trf-4,0,Lupa - UOL,lupa.uol.com.br,2022-07-27T00:00:00Z
"Em entrevista ao UOL, Lula faz afirmação falsa sobre ex-presidente do TRF-4",Ele [o Bolsa Família] tinha condicionantes,Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/07/27/entrevista-uol-lula-ex-presidente-trf-4,0,Lupa - UOL,lupa.uol.com.br,2022-07-27T00:00:00Z
"Em entrevista ao UOL, Lula faz afirmação falsa sobre ex-presidente do TRF-4","O que aconteceu com o Brasil? A dívida [pública], que era 60, caiu para 39",Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/07/27/entrevista-uol-lula-ex-presidente-trf-4,0,Lupa - UOL,lupa.uol.com.br,2022-07-27T00:00:00Z
"Em entrevista ao UOL, Lula faz afirmação falsa sobre ex-presidente do TRF-4",Foram contratadas mais de 4 milhões de casas (Minha Casa Minha Vida),Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/07/27/entrevista-uol-lula-ex-presidente-trf-4,0,Lupa - UOL,lupa.uol.com.br,2022-07-27T00:00:00Z
"Em entrevista ao UOL, Lula faz afirmação falsa sobre ex-presidente do TRF-4","O juro estava 24,9% quando eu peguei o Brasil",Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2022/07/27/entrevista-uol-lula-ex-presidente-trf-4,0,Lupa - UOL,lupa.uol.com.br,2022-07-27T00:00:00Z
"Em entrevista a podcast, André Janones erra sobre abstenções e imposto",“Você está tendo um empobrecimento da classe média”,André Janones,https://lupa.uol.com.br/jornalismo/2022/07/13/andre-janones-abstencoes-imposto,0,Lupa - UOL,lupa.uol.com.br,2022-07-11T00:00:00Z
